Site_ID,Date,Discharge_Rmk,Discharge_CFS,Dissolved_CO2_Rmk,Dissolved_CO2_ppmv,Water_temperature_Rmk,Water_temperature_deg_C,Atmospheric_pressure_kPa,Dissolved_oxygen_mg_L,fDOM_ppb_QSE,Nitrate_uM,Specific_cond_uS_cm,Turbidity_FNU,fDOM_corrected_ppb_QSE
"""401733105392404""",5/24/17,,3.74,,1022,,4.6,70.9,9.73,53.16,,16.07,3.53,44.62
"""401733105392404""",5/25/17,,10.04,,1077,,3,70,9.54,71.79,,14.55,2.6,59.3
"""401733105392404""",5/26/17,,14.69,,991,,3.4,70.4,9.66,86.75,,14.57,3.02,71.99
"""401733105392404""",5/27/17,,14.37,,1020,,3.4,70.6,9.8,93.05,,14.78,3.84,77.41
"""401733105392404""",5/28/17,,9.53,,1063,,3.7,71.3,9.94,86,,15.26,6.33,72.26
"""401733105392404""",5/29/17,,9.24,,1084,,4.4,71.4,9.99,78.07,,15.86,3.54,65.42
"""401733105392404""",5/30/17,,10.7,,1091,,5.5,71.4,9.85,73.61,,15.92,2.9,62.13
"""401733105392404""",5/31/17,,14.51,,1154,,5.8,71.3,9.91,74.49,,15.72,2.65,62.99
"""401733105392404""",6/1/17,,18.24,,1177,,5.1,71.2,10.07,77.16,,15.29,1.77,64.7
"""401733105392404""",6/2/17,,29.07,,1185,,4.2,71,10.21,78.54,,14.81,1.85,65.38
"""401733105392404""",6/3/17,,29.34,,1020,,3.2,71.3,10.43,79.54,,14.45,2.08,65.71
"""401733105392404""",6/4/17,,29.63,,1007,,4.2,71.5,10.42,72.47,,14.77,1.93,60.34
"""401733105392404""",6/5/17,,33.39,,1036,,3.9,71.3,10.46,86.16,,14.56,2.76,71.74
"""401733105392404""",6/6/17,,32.45,,993,,3.3,71.4,10.56,84.62,,14.49,2.56,70.07
"""401733105392404""",6/7/17,,30.4,,912,,3.7,71.6,10.55,80.02,,15.36,2.35,66.43
"""401733105392404""",6/8/17,,32.86,,865,,4.1,71.4,10.4,78.55,,15.54,2.4,65.44
"""401733105392404""",6/9/17,,34.4,,886,,4.1,71,10.19,77.47,,15.26,3.2,64.7
"""401733105392404""",6/10/17,,36.8,,756,,4.5,70.4,9.93,76.51,,14.93,3.1,64.09
"""401733105392404""",6/11/17,,35.08,,733,,4.5,70.4,9.97,74.25,,14.61,3.57,62.28
"""401733105392404""",6/12/17,,36.18,,710,,4.9,70.9,9.92,70.9,,14.29,3.14,59.6
"""401733105392404""",6/13/17,,29.82,,830,,4.2,70.5,9.89,64.64,,14.02,3.62,54.09
"""401733105392404""",6/14/17,,19.16,,685,,4.5,70.6,9.82,58.01,,14.1,3.71,48.68
"""401733105392404""",6/15/17,,20.26,,590,,5.7,71.3,9.7,56.72,,13.73,3.41,48.03
"""401733105392404""",6/16/17,,27.44,,663,,6.5,71.3,9.52,58.04,,13.43,,48.98
"""401733105392404""",6/17/17,,39.74,,678,,5.5,71,9.52,61.9,,13.16,,51.8
"""401733105392404""",6/18/17,,39.92,,719,,5.7,71.2,9.49,56.15,,12.92,3.28,47.53
"""401733105392404""",6/19/17,,36.11,,733,,6.4,71.4,9.39,50.92,,12.71,3.07,43.33
"""401733105392404""",6/20/17,,35.86,,721,,7,71.7,9.2,49.14,,12.58,3.14,42.04
"""401733105392404""",6/21/17,,37.59,,733,,7.5,71.6,9.02,48.01,,12.36,5.16,41.5
"""401733105392404""",6/22/17,,35.87,,760,,6.8,71.2,9.03,45.75,,12.02,5.49,39.35
"""401733105392404""",6/23/17,,32.57,,685,,6.9,71.2,9.06,41.17,,11.67,4.88,35.37
"""401733105392404""",6/24/17,,28.57,,639,,7.6,71.6,9.01,37.25,,11.3,3.76,32.09
"""401733105392404""",6/25/17,,26.06,,656,,8,71.8,8.95,35.3,,10.32,3.72,30.51
"""401733105392404""",6/26/17,,25.19,,656,,8.1,71.8,8.93,33.04,,10.54,3.67,28.57
"""401733105392404""",6/27/17,,25.92,,654,,8.5,71.4,8.71,31.46,,10.29,3.96,27.33
"""401733105392404""",6/28/17,,26.15,,617,,8.3,70.9,8.61,30.45,,10.17,3.9,26.4
"""401733105392404""",6/29/17,,23.29,,574,,8.1,71,8.66,29.54,,10.17,3.9,25.57
"""401733105392404""",6/30/17,,21.84,,570,,8.2,71.4,8.72,28.55,,10.21,3.89,24.73
"""401733105392404""",7/1/17,,20.77,,575,,9.1,71.5,8.56,26.3,,10.19,3.51,22.93
"""401733105392404""",7/2/17,,19.66,,598,,8.8,71.5,8.55,26.21,,10.35,3.1,22.77
"""401733105392404""",7/3/17,,19.06,,574,,8.6,71.6,8.41,25.27,,10.25,3.43,21.94
"""401733105392404""",7/4/17,,21.37,,542,,8.8,71.5,8.43,24.94,,10.14,2.69,21.63
"""401733105392404""",7/5/17,,20.77,,537,,9,71.8,8.51,23.53,,10.08,2.62,20.45
"""401733105392404""",7/6/17,,21.23,,549,,9.2,72,8.49,22.46,,10.07,2.68,19.56
"""401733105392404""",7/7/17,,20.58,,541,,9.1,72,8.54,21.55,,9.99,2.92,18.76
