siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO98,NQ3010SW,1/28/97 19:10,2/4/97 21:45,199701,4.87,6.8, ,0.03, ,0.003, ,0.003, ,0.051, ,0.05, ,0.66, ,0.08, ,0.35,382.8,19.05,19.05,w ,            ,7/17/97
CO98,NQ3212SW,2/4/97 21:45,2/11/97 17:25,199702,4.75,9.9, ,0.12, ,0.011, ,0.004, ,0.054, ,0.03, ,1.65, ,0.07, ,0.18,241.1,8.89,8.89,w ,            ,7/17/97
CO98,NQ3524SW,2/11/97 17:25,2/18/97 18:10,199702,5.12,5.1, ,0.03, ,0.003, ,0.005, ,0.015, ,0.17, ,0.82, ,0.05, ,0.21,328.3,-9.99,4.835,w ,            ,7/17/97
CO98,NQ3625SW,2/18/97 18:10,2/25/97 19:15,199702,4.97,5.8, ,0.05, ,0.004, ,0.004, ,0.019, ,0.08, ,0.58,<,0.03, ,0.4,615.1,16.51,16.51,w ,            ,7/17/97
CO98,NQ3805SW,2/25/97 19:15,3/4/97 19:15,199702,5.36,3.4, ,0.03, ,0.004,<,0.003, ,0.029, ,0.1, ,0.45, ,0.03, ,0.15,1007.9,27.94,27.94,w ,            ,7/17/97
CO98,NQ4087SW,3/4/97 19:15,3/11/97 21:00,199703,4.62,17.1, ,0.26, ,0.034, ,0.022, ,0.13, ,0.21, ,2.72, ,0.18, ,0.89,95.6,5.08,5.08,w ,            ,8/5/97
CO98,NQ4243SW,3/11/97 21:00,3/18/97 18:15,199703,5,8.8, ,0.21, ,0.027, ,0.017, ,0.1, ,0.15, ,1.31, ,0.12, ,0.64,303.3,22.86,22.86,w ,            ,8/5/97
CO98,NQ4467SW,3/18/97 18:15,3/25/97 18:55,199703,5.34,3, ,0.05, ,0.004,<,0.003, ,0.014, ,0.04, ,0.33, ,0.03, ,0.15,715.2,16.51,16.51,w ,            ,8/5/97
CO98,NQ4641SW,3/25/97 18:55,4/1/97 19:20,199703,5.74,4.9, ,0.29, ,0.025, ,0.017, ,0.074, ,0.15, ,0.79, ,0.09, ,0.52,288,15.24,15.24,w ,            ,8/5/97
CO98,NQ4865SW,4/1/97 19:20,4/8/97 17:50,199704,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,2510.1,50.8,50.8,  ,u           ,12/4/97
CO98,NQ5087SW,4/8/97 17:50,4/15/97 17:50,199704,6.57,7.1, ,0.83, ,0.046, ,0.024, ,0.074, ,0.16, ,1.01, ,0.09, ,0.53,1649,46.99,46.99,w ,            ,12/4/97
CO98,NQ5398SW,4/15/97 17:50,4/22/97 16:30,199704,5.19,4.1, ,0.07, ,0.01, ,0.003, ,0.024, ,0.05, ,0.38, ,0.04, ,0.32,685.7,22.86,22.86,w ,            ,12/4/97
CO98,NQ5464SW,4/22/97 16:30,4/29/97 18:10,199704,5.23,4.6, ,0.07, ,0.009, ,0.004, ,0.03, ,0.13, ,0.52, ,0.03, ,0.36,3111.8,95.5,95.5,w ,            ,12/4/97
CO98,NQ5686SW,4/29/97 18:10,5/6/97 16:30,199705,4.95,6.3, ,0.04, ,0.006,<,0.003, ,0.013, ,0.08, ,0.44, ,0.03, ,0.51,976.4,58.42,58.42,w ,            ,12/9/97
CO98,NQ5874SW,5/6/97 16:30,5/13/97 18:15,199705,5.09,10.1, ,0.25, ,0.028, ,0.017, ,0.057, ,0.4, ,1.45, ,0.07, ,1.01,351.2,8.38,8.38,w ,            ,12/4/97
CO98,NQ6081SW,5/13/97 18:15,5/20/97 16:40,199705,5.31,11.2, ,0.46, ,0.054, ,0.037, ,0.101, ,0.58, ,1.91, ,0.13, ,1.35,679.5,7.62,7.62,w ,            ,12/4/97
CO98,NQ6361SW,5/20/97 16:40,5/27/97 19:20,199705,4.78,9.3, ,0.1, ,0.012, ,0.008, ,0.027, ,0.09, ,0.92, ,0.03, ,0.56,2274.8,45.72,45.72,w ,            ,12/4/97
CO98,NQ6499SW,5/27/97 19:21,6/3/97 16:50,199705,4.94,5.8, ,0.03, ,0.005, ,0.005, ,0.022, ,0.07, ,0.44, ,0.03, ,0.41,3075.6,49.53,49.53,w ,            ,12/4/97
CO98,NQ6699SW,6/3/97 16:50,6/10/97 18:00,199706,4.85,9.7, ,0.05, ,0.008, ,0.021, ,0.029, ,0.39, ,1.17, ,0.05, ,0.79,1379.4,21.59,21.59,w ,            ,12/16/97
CO98,NQ6898SW,6/10/97 18:00,6/17/97 16:00,199706,4.92,9.7, ,0.17, ,0.025, ,0.057, ,0.098, ,0.2, ,0.93, ,0.12, ,0.83,1253.4,16.51,16.51,w ,            ,12/16/97
CO98,NQ7134SW,6/17/97 16:00,6/24/97 16:10,199706,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,579.2,6.35,6.35,  ,c           ,12/16/97
CO98,NQ7338SW,6/24/97 16:10,7/1/97 16:20,199706,5.37,22.1, ,1.63, ,0.237, ,0.673, ,0.549,<,0.11, ,2.15, ,0.75, ,2.64,24.9,1.27,1.27,wa,            ,6/10/02
CO98,NQ7507SW,7/1/97 16:20,7/8/97 15:05,199707,-9,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,1/14/98
CO98,NQ7721SW,7/8/97 15:05,7/15/97 14:40,199707,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,2.54,2.54,  ,c           ,1/14/98
CO98,NQ7915SW,7/15/97 14:40,7/22/97 18:00,199707,4.87,8.3, ,0.1, ,0.011, ,0.019, ,0.037, ,0.09, ,0.65, ,0.08, ,0.6,669,10.16,10.16,w ,            ,1/14/98
CO98,NQ8290SW,7/22/97 18:00,7/29/97 15:20,199707,4.73,16.1, ,0.16, ,0.018, ,0.028, ,0.037, ,0.55, ,2.11, ,0.05, ,1.13,1216.7,21.59,21.59,w ,            ,1/14/98
CO98,NQ8172SW,7/29/97 15:20,8/5/97 17:45,199708,5.13,4.6, ,0.02, ,0.004, ,0.006, ,0.017, ,0.06, ,0.41,<,0.03, ,0.16,1831.6,30.48,30.48,w ,            ,1/14/98
CO98,NQ8650SW,8/5/97 17:45,8/12/97 20:00,199708,5.17,5.1, ,0.04, ,0.006, ,0.011, ,0.007, ,0.08, ,0.38,<,0.03, ,0.26,6022,100.33,100.33,w ,            ,2/20/98
CO98,NQ8683SW,8/12/97 20:00,8/19/97 16:30,199708,4.85,9.4, ,0.15, ,0.023, ,0.026, ,0.081, ,0.17, ,1.04, ,0.13, ,0.65,1962.6,21.59,21.59,w ,            ,2/20/98
CO98,NQ9061SW,8/19/97 16:30,8/26/97 15:35,199708,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,482.5,6.35,6.35,  ,c           ,2/20/98
CO98,NQ9190SW,8/26/97 15:35,9/2/97 15:45,199708,4.96,13.7, ,0.4, ,0.035, ,0.055, ,0.102, ,0.58, ,2.33, ,0.18, ,1.28,298.2,3.81,3.81,w ,            ,2/20/98
CO98,NQ9345SW,9/2/97 15:45,9/9/97 16:35,199709,4.68,12.3, ,0.098, ,0.01, ,0.02, ,0.036, ,0.19, ,1.1, ,0.09, ,0.89,865.1,11.43,11.43,w ,            ,8/31/98
CO98,NQ9569SW,9/9/97 16:35,9/16/97 16:00,199709,4.8,9.7, ,0.11, ,0.014, ,0.022, ,0.031, ,0.16, ,1.07, ,0.06, ,0.65,965.3,11.43,11.43,w ,            ,8/31/98
CO98,NQ9769SW,9/16/97 16:00,9/23/97 16:00,199709,4.89,7.6, ,0.071, ,0.012, ,0.026, ,0.028, ,0.05, ,0.61, ,0.05, ,0.48,3793.6,53.34,53.34,w ,            ,8/31/98
CO98,NQ9991SW,9/23/97 16:00,9/30/97 17:00,199709,5.1,3.9, ,0.01,<,0.003, ,0.007, ,0.033,<,0.02, ,0.3, ,0.04, ,0.1,878.1,12.7,12.7,w ,            ,8/31/98
CO98,NR0203SW,9/30/97 17:00,10/7/97 16:15,199710,4.97,5.9, ,0.042, ,0.007, ,0.034, ,0.033, ,0.07, ,0.47,<,0.03, ,0.41,379.4,6.35,6.35,w ,            ,8/31/98
CO98,NR0509SW,10/7/97 16:15,10/14/97 16:00,199710,5.52,5.6, ,0.374, ,0.03, ,0.041, ,0.119, ,0.11, ,0.53, ,0.08, ,0.88,714.2,25.4,25.4,w ,            ,8/31/98
CO98,NR0503SW,10/14/97 16:00,10/21/97 16:00,199710,4.74,10.3, ,0.097, ,0.009, ,0.005, ,0.047, ,0.16, ,1.14, ,0.04, ,0.54,320,5.08,5.08,w ,            ,8/31/98
CO98,NR0753SW,10/21/97 16:00,10/28/97 19:20,199710,5.24,2.8, ,0.013,<,0.003,<,0.003, ,0.016,<,0.02, ,0.22,<,0.03, ,0.09,1422.2,53.34,53.34,w ,            ,8/31/98
CO98,NR1024SW,10/28/97 19:20,11/4/97 17:50,199711,5.15,4.8, ,0.089, ,0.01, ,0.012, ,0.052, ,0.06, ,0.48, ,0.03, ,0.34,757.8,34.29,34.29,w ,            ,8/31/98
CO98,NR1212SW,11/4/97 17:50,11/11/97 20:20,199711,5.12,6.1, ,0.05, ,0.006, ,0.005, ,0.028, ,0.27, ,1, ,0.03, ,0.39,1109.6,26.67,26.67,w ,            ,8/31/98
CO98,NR1410SW,11/11/97 20:20,11/18/97 19:00,199711,4.89,6.7, ,0.022, ,0.003, ,0.004, ,0.027, ,0.06, ,0.63, ,0.03, ,0.37,498.8,19.05,19.05,w ,            ,8/31/98
CO98,NR1659SW,11/18/97 19:00,11/25/97 18:00,199711,5.05,6.9, ,0.033, ,0.006, ,0.003, ,0.04, ,0.05, ,0.42, ,0.05, ,0.43,173.6,15.24,15.24,w ,            ,8/31/98
CO98,NR1808SW,11/25/97 18:00,12/2/97 18:50,199711,4.87,7.9,<,0.009, ,0.004,<,0.003, ,0.031, ,0.16, ,1.03, ,0.04, ,0.37,527.2,13.97,13.97,w ,            ,8/31/98
CO98,NR1970SW,12/2/97 18:50,12/9/97 18:15,199712,4.97,5.7,<,0.009,<,0.003,<,0.003, ,0.012, ,0.07, ,0.54,<,0.03, ,0.33,440.8,15.24,15.24,w ,            ,8/31/98
CO98,NR2251SW,12/9/97 18:15,12/16/97 18:30,199712,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,10.5,2.54,2.54,  ,v           ,8/31/98
CO98,NR2426SW,12/16/97 18:30,12/23/97 18:00,199712,-9,-9, ,-9,<,-9, ,-9, ,-9, ,-9, ,-9, ,-9,<,-9,0,0,0,d ,            ,8/31/98
CO98,NR2633SW,12/23/97 18:00,12/30/97 18:00,199712,5.11,3.4, ,0.016,<,0.003,<,0.003, ,0.005,<,0.02, ,0.37,<,0.03, ,0.05,372.5,21.59,21.59,w ,            ,8/31/98
CO98,NR2849SW,12/30/97 18:00,1/6/98 19:00,199801,5.34,2.6,<,0.009,<,0.003,<,0.003,<,0.003,<,0.02, ,0.2,<,0.03, ,0.07,665.4,13.97,13.97,w ,            ,8/31/98
CO98,NR3027SW,1/6/98 19:00,1/13/98 18:35,199801,-9,-9, ,-9,<,-9, ,-9, ,-9,<,-9, ,-9,<,-9, ,-9,0,20.32,20.32,  ,v           ,12/1/98
CO98,NR3285SW,1/13/98 18:35,1/20/98 19:00,199801,4.99,5.299, ,0.029, ,0.005,<,0.003, ,0.008, ,0.029, ,0.46, ,0.04, ,0.23,62.5,49.529,49.529,w ,            ,12/1/98
CO98,NR3477SW,1/20/98 19:00,1/27/98 18:30,199801,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.1,19.049,19.049,  ,v           ,12/1/98
CO98,NR3693SW,1/27/98 18:30,2/3/98 18:15,199801,4.7,11.3, ,0.058, ,0.007, ,0.005, ,0.017, ,0.059, ,1.96, ,0.04, ,0.16,100.599,-9.99,1.481,w ,            ,12/1/98
CO98,NR3901SW,2/3/98 18:15,2/10/98 18:00,199802,4.7,9, ,0.029, ,0.003, ,0.003, ,0.007, ,0.029, ,0.739, ,0.029, ,0.51,174.199,17.779,17.779,w ,            ,12/1/98
CO98,NR4093SW,2/10/98 18:00,2/17/98 19:00,199802,5.29,3.1, ,0.012,<,0.003,<,0.003, ,0.003, ,0.05, ,0.32,<,0.029, ,0.13,795.399,13.97,13.97,w ,            ,12/1/98
CO98,NR4287SW,2/17/98 19:00,2/24/98 19:00,199802,5.03,6.599, ,0.069, ,0.012, ,0.033, ,0.016, ,0.11, ,0.67, ,0.029, ,0.489,170.699,-9.99,2.514,w ,            ,12/1/98
CO98,NR4530SW,2/24/98 19:00,3/3/98 18:05,199802,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,36.299,-9.99,0.534,  ,v           ,12/1/98
CO98,NR4721SW,3/3/98 18:05,3/10/98 18:45,199803,5.019,5.4, ,0.045, ,0.004,<,0.003, ,0.02,<,0.02,<,0.029, ,0.029, ,0.19,743.2,29.209,29.209,w ,            ,12/1/98
CO98,NR4905SW,3/10/98 18:45,3/17/98 18:40,199803,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,5.299,2.54,2.54,  ,v           ,12/1/98
CO98,NR5144SW,3/17/98 18:40,3/24/98 18:00,199803,5.469,3.399, ,0.01,<,0.003,<,0.003, ,0.004, ,0.22, ,0.469,<,0.029, ,0.26,1422,41.909,41.909,w ,            ,12/1/98
CO98,NR5350SW,3/24/98 18:00,3/31/98 20:05,199803,5.089,5.7, ,0.108, ,0.01, ,0.006, ,0.029, ,0.1, ,0.569, ,0.04, ,0.429,815.5,24.129,24.129,w ,            ,12/1/98
CO98,NR5573SW,3/31/98 20:05,4/7/98 17:15,199804,5.309,5.2, ,0.196, ,0.014, ,0.008, ,0.02, ,0.17, ,0.819, ,0.04, ,0.44,2362,48.259,48.259,w ,            ,12/1/98
CO98,NR5747SW,4/7/98 17:15,4/14/98 18:00,199804,5.26,4.4, ,0.113, ,0.012, ,0.003, ,0.012, ,0.08, ,0.53, ,0.03, ,0.35,1004.5,24.13,24.13,w ,            ,5/1/99
CO98,NR5974SW,4/14/98 18:00,4/21/98 18:55,199804,5.27,4.4, ,0.046, ,0.005,<,0.003, ,0.01, ,0.15, ,0.53,<,0.03, ,0.32,2128.1,40.64,40.64,w ,            ,5/1/99
CO98,NR6149SW,4/21/98 18:55,4/28/98 18:00,199804,5.32,2.6, ,0.027, ,0.004,<,0.003, ,0.005, ,0.04, ,0.22,<,0.03, ,0.12,1621.6,30.48,30.48,w ,            ,5/1/99
CO98,NR6387SW,4/28/98 18:00,5/5/98 18:45,199805,5.67,20.2, ,1.562, ,0.155, ,0.083, ,0.312, ,0.57, ,4.08, ,0.27, ,2.91,140.9,2.54,2.54,w ,            ,5/1/99
CO98,NR6649SW,5/5/98 18:45,5/12/98 16:15,199805,5.17,5.8, ,0.165, ,0.021, ,0.015, ,0.028, ,0.12, ,0.68, ,0.04, ,0.48,1721.1,34.29,34.29,w ,            ,5/1/99
CO98,NR6790SW,5/12/98 16:15,5/19/98 16:30,199805,4.78,12.3, ,0.304, ,0.034, ,0.03, ,0.06, ,0.14, ,1.54, ,0.09, ,0.8,557.8,16.51,16.51,w ,            ,5/1/99
CO98,NR7013SW,5/19/98 16:30,5/26/98 16:45,199805,5.01,14.4, ,0.512, ,0.066, ,0.061, ,0.074, ,0.61, ,2.33, ,0.16, ,1.48,270.7,4.318,4.318,w ,            ,5/1/99
CO98,NR7232SW,5/26/98 16:45,6/2/98 19:00,199805,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,12.4,0,0,d ,            ,5/1/99
CO98,NR7443SW,6/2/98 19:00,6/9/98 17:45,199806,5.96,7.6, ,0.748, ,0.057, ,0.045, ,0.054, ,0.02, ,0.74, ,0.08, ,0.58,1190.6,25.4,25.4,w ,            ,5/1/99
CO98,NR7609SW,6/9/98 17:45,6/16/98 16:45,199806,5.3,8.1, ,0.413, ,0.048, ,0.067, ,0.05, ,0.16, ,0.92, ,0.1, ,0.84,910.9,38.1,38.1,w ,            ,5/1/99
CO98,NR7805SW,6/16/98 16:45,6/23/98 18:00,199806,5.05,9.8, ,0.349, ,0.043, ,0.087, ,0.06, ,0.14, ,1.43, ,0.11, ,0.66,640.1,24.13,24.13,w ,            ,5/1/99
CO98,NR8003SW,6/23/98 18:00,6/30/98 16:45,199806,-9,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9, ,-9,<,-9,-9,0,0,d ,            ,5/1/99
CO98,NR8241SW,6/30/98 16:45,7/7/98 17:00,199807,4.8,12.3, ,0.307, ,0.052, ,0.246, ,0.125, ,0.05, ,1.25, ,0.11, ,1.04,543,8.89,8.89,w ,            ,5/1/99
CO98,NR8493SW,7/7/98 17:00,7/14/98 15:45,199807,4.89,8.2, ,0.096, ,0.009, ,0.034, ,0.016, ,0.14, ,0.88, ,0.04, ,0.47,646.7,17.78,17.78,w ,            ,5/1/99
CO98,NR8654SW,7/14/98 15:45,7/21/98 15:45,199807,-9,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9, ,-9, ,-9,-9,0,0,d ,            ,5/1/99
CO98,NR8914SW,7/21/98 15:45,7/28/98 16:35,199807,5.04,6.3, ,0.065, ,0.008, ,0.014, ,0.008, ,0.2, ,0.73, ,0.03, ,0.38,3332.9,61.214,61.214,w ,            ,5/1/99
CO98,NR9107SW,7/28/98 16:35,8/4/98 18:00,199808,4.84,9.3, ,0.09, ,0.014, ,0.031, ,0.027, ,0.17, ,1.02, ,0.07, ,0.49,1410.8,-9.99,20.78,w ,            ,5/1/99
CO98,NR9294SW,8/4/98 18:00,8/11/98 17:15,199808,4.66,11.1, ,0.059, ,0.009, ,0.019, ,0.015, ,0.11, ,0.93, ,0.06, ,0.68,1991.2,35.56,35.56,w ,            ,7/6/99
CO98,NR9487SW,8/11/98 17:15,8/18/98 17:30,199808,4.56,17.2, ,0.269, ,0.033, ,0.044, ,0.034, ,0.16, ,1.7, ,0.1, ,1.18,456.4,11.684,11.684,w ,            ,7/6/99
CO98,NR9715SW,8/18/98 17:30,8/25/98 16:45,199808,4.59,15.6, ,0.109, ,0.015, ,0.041, ,0.021, ,0.19, ,1.55, ,0.09, ,0.9,939.2,19.812,19.812,w ,            ,7/6/99
CO98,NR9916SW,8/25/98 16:45,9/1/98 16:00,199808,4.45,20.2, ,0.303, ,0.038,<,0.003, ,0.038,<,0.02, ,1.84, ,0.17, ,1.3,160.9,12.7,12.7,w ,            ,7/6/99
CO98,NS0102SW,9/1/98 16:00,9/8/98 18:00,199809,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,0,0,d ,            ,7/6/99
CO98,NS0316SW,9/8/98 18:00,9/15/98 16:45,199809,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,235.7,31.75,31.75,  ,uc          ,7/6/99
CO98,NS0555SW,9/15/98 16:45,9/22/98 18:15,199809,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,47.1,1.524,1.524,  ,c           ,6/10/02
CO98,NS0732SW,9/22/98 18:15,9/29/98 17:20,199809,4.73,11.9, ,0.097, ,0.026, ,0.018, ,0.105, ,0.13, ,0.73, ,0.13, ,1.09,773.7,12.7,12.7,w ,            ,7/6/99
CO98,NS0892SW,9/29/98 17:20,10/6/98 18:00,199810,5.05,5.8, ,0.101, ,0.009, ,0.009, ,0.013, ,0.06, ,0.49, ,0.03, ,0.46,1111.5,42.164,42.164,w ,            ,7/6/99
CO98,NS1151SW,10/6/98 18:00,10/13/98 21:45,199810,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,<,-9,-9,0,0,d ,            ,7/6/99
CO98,NS1291SW,10/13/98 21:50,10/20/98 16:45,199810,6.38,21.1, ,1.256, ,0.103, ,0.587, ,1.2, ,0.51, ,2.54, ,1.2, ,2.68,117.4,7.62,7.62,w ,            ,7/6/99
CO98,NS1558SW,10/20/98 16:45,10/27/98 18:05,199810,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1.6,-7,0.127,t ,            ,7/6/99
CO98,NS1758SW,10/27/98 18:05,11/3/98 19:00,199810,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,9.5,44.45,44.45,  ,vc          ,7/6/99
CO98,NS1936SW,11/3/98 19:00,11/10/98 21:30,199811,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9,654.1,22.86,22.86,  ,b           ,7/6/99
CO98,NS2076SW,11/10/98 21:30,11/17/98 18:45,199811,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,8.89,8.89,  ,vb          ,7/6/99
CO98,NS2378SW,11/17/98 18:45,11/24/98 21:20,199811,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,17.78,17.78,  ,vb          ,7/6/99
CO98,NS2605SW,11/24/98 21:25,12/1/98 18:20,199811,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,2.54,2.54,  ,v           ,7/6/99
CO98,NS2792SW,12/1/98 18:20,12/8/98 18:50,199812,5.18,4.9, ,0.07, ,0.009, ,0.012, ,0.02, ,0.09, ,0.46,<,0.09, ,0.43,80.4,6.35,6.35,wa,            ,6/10/02
CO98,NS3023SW,12/8/98 18:50,12/15/98 19:00,199812,5.19,3.4, ,0.028, ,0.004, ,0.004, ,0.008, ,0.03, ,0.5,<,0.03, ,0.08,408.4,7.62,7.62,w ,            ,7/6/99
CO98,NS3346SW,12/15/98 19:00,12/22/98 20:00,199812,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,5.1,22.606,22.606,  ,v           ,7/6/99
CO98,NS3356SW,12/22/98 20:00,12/29/98 20:40,199812,5.13,7.2, ,0.279, ,0.028, ,0.065, ,0.053, ,0.07, ,1.04, ,0.09, ,0.6,70.6,46.99,46.99,w ,            ,7/6/99
CO98,NS3585SW,12/29/98 20:40,1/5/99 20:00,199901,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9,20.7,29.21,29.21,  ,b           ,6/10/02
CO98,NS3779SW,1/5/99 20:00,1/12/99 19:00,199901,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.1,-9.99,0.001,t ,            ,3/1/00
CO98,NS4014SW,1/12/99 19:00,1/19/99 21:30,199901,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,2.6,49.53,49.53,  ,v           ,3/1/00
CO98,NS4226SW,1/19/99 21:40,1/26/99 19:00,199901,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,58.42,58.42,  ,v           ,3/1/00
CO98,NS4480SW,1/26/99 19:00,2/2/99 19:05,199901,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,3/1/00
CO98,NS4727SW,2/2/99 19:25,2/9/99 20:00,199902,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,2.8,19.05,19.05,  ,v           ,3/1/00
CO98,NS4879SW,2/9/99 20:00,2/16/99 19:45,199902,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,7.62,7.62,  ,v           ,3/1/00
CO98,NS5138SW,2/16/99 19:50,2/23/99 18:15,199902,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,8.4,24.13,24.13,  ,v           ,3/1/00
CO98,NS5354SW,2/23/99 18:15,3/2/99 18:00,199902,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,6.35,6.35,  ,v           ,3/1/00
CO98,NS5627SW,3/2/99 18:00,3/10/99 20:45,199903,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,19.05,19.05,  ,ve          ,3/1/00
CO98,NS5804SW,3/10/99 20:45,3/16/99 19:45,199903,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,8.6,11.43,11.43,  ,v           ,3/1/00
CO98,NS6026SW,3/16/99 19:45,3/23/99 21:45,199903,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,-7,0.127,t ,            ,3/1/00
CO98,NS6252SW,3/23/99 21:45,3/30/99 19:25,199903,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,17.78,17.78,  ,v           ,3/1/00
CO98,NS6482SW,3/30/99 19:25,4/6/99 16:45,199904,6.2,7.6, ,0.943, ,0.065, ,0.02, ,0.085, ,0.02, ,1.72, ,0.11, ,0.47,98.9,22.86,22.86,w ,            ,3/1/00
CO98,NS6710SW,4/6/99 16:45,4/13/99 19:25,199904,5.99,4.9, ,0.492, ,0.035, ,0.013, ,0.048, ,0.03, ,0.7, ,0.07, ,0.42,79.7,30.48,30.48,w ,            ,3/1/00
CO98,NS6940SW,4/13/99 19:25,4/20/99 19:40,199904,5.31,3.5, ,0.098, ,0.006, ,0.003, ,0.007, ,0.04, ,0.44, ,0.03, ,0.2,245.6,21.59,21.59,w ,            ,3/1/00
CO98,NS7162SW,4/20/99 19:45,4/27/99 18:50,199904,5.51,6.3, ,0.269, ,0.029, ,0.023, ,0.048, ,0.25, ,1.08, ,0.08, ,0.55,606,95.25,95.25,w ,            ,3/1/00
CO98,NS7418SW,4/27/99 18:55,5/4/99 17:25,199905,4.84,9.7, ,0.15, ,0.02, ,0.008, ,0.033, ,0.19, ,1.11, ,0.04, ,0.76,3944.3,105.41,105.41,w ,            ,
CO98,NS7605SW,5/4/99 17:25,5/11/99 19:45,199905,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,15.3,21.59,21.59,  ,v           ,
CO98,NS7837SW,5/11/99 19:45,5/18/99 19:00,199905,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,434.1,22.86,22.86,  ,c           ,
CO98,NS8118SW,5/18/99 19:00,5/25/99 17:40,199905,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1133.2,13.97,13.97,  ,u           ,
CO98,NS8299SW,5/25/99 17:40,6/1/99 18:15,199905,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,927.4,15.24,15.24,  ,u           ,
CO98,NS8511SW,6/1/99 18:15,6/8/99 17:45,199906,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,443,24.13,24.13,  ,u           ,
CO98,NS8795SW,6/8/99 17:45,6/15/99 16:45,199906,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1388,18.796,18.796,  ,u           ,
CO98,NS8994SW,6/15/99 16:50,6/22/99 19:55,199906,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1559.9,21.336,21.336,  ,u           ,
